-,60,_
8596,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1242,force_strike:1160,skill_1:2362,skill_2:0,skill_3:603,team_buff:0,s1_s2boost:1702,s1_hit2:122,s1_hit3:122,s1_hit4:122,s1_hit5:122,s1_hit6:122,fs_alt:444,fs_paralysis:469
6551,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1549,force_strike:831,skill_1:2110,skill_2:0,skill_3:743,team_buff:0,s1_s2boost:1083,s1_hit2:77,s1_hit3:77,s1_hit4:77
-,180,kd
9455,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1366,force_strike:1276,skill_1:2598,skill_2:0,skill_3:663,team_buff:0,s1_s2boost:1872,s1_hit2:134,s1_hit3:134,s1_hit4:134,s1_hit5:134,s1_hit6:134,fs_alt:489,fs_paralysis:516
7206,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1704,force_strike:914,skill_1:2321,skill_2:0,skill_3:817,team_buff:0,s1_s2boost:1191,s1_hit2:85,s1_hit3:85,s1_hit4:85
-,180,b
8327,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1150,force_strike:911,skill_1:2417,skill_2:0,skill_3:483,team_buff:0,s1_s2boost:1883,s1_hit2:135,s1_hit3:135,s1_hit4:135,s1_hit5:135,s1_hit6:135,fs_alt:364,fs_paralysis:439
6574,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1434,force_strike:609,skill_1:2182,skill_2:0,skill_3:763,team_buff:0,s1_s2boost:1303,s1_hit2:93,s1_hit3:93,s1_hit4:93
-,180,kb
9160,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1265,force_strike:1002,skill_1:2659,skill_2:0,skill_3:532,team_buff:0,s1_s2boost:2071,s1_hit2:148,s1_hit3:148,s1_hit4:148,s1_hit5:148,s1_hit6:148,fs_alt:400,fs_paralysis:483
7232,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1577,force_strike:670,skill_1:2401,skill_2:0,skill_3:840,team_buff:0,s1_s2boost:1433,s1_hit2:103,s1_hit3:103,s1_hit4:103
-,180,rd
9388,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1242,force_strike:1160,skill_1:2716,skill_2:0,skill_3:693,team_buff:0,s1_s2boost:1957,s1_hit2:140,s1_hit3:140,s1_hit4:140,s1_hit5:140,s1_hit6:140,fs_alt:444,fs_paralysis:469
7176,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1549,force_strike:831,skill_1:2427,skill_2:0,skill_3:854,team_buff:0,s1_s2boost:1245,s1_hit2:89,s1_hit3:89,s1_hit4:89
-,180,krd
10326,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1366,force_strike:1276,skill_1:2988,skill_2:0,skill_3:763,team_buff:0,s1_s2boost:2153,s1_hit2:154,s1_hit3:154,s1_hit4:154,s1_hit5:154,s1_hit6:154,fs_alt:489,fs_paralysis:516
7894,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1704,force_strike:914,skill_1:2670,skill_2:0,skill_3:940,team_buff:0,s1_s2boost:1370,s1_hit2:98,s1_hit3:98,s1_hit4:98
-,180,rb
9147,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1150,force_strike:911,skill_1:2780,skill_2:0,skill_3:556,team_buff:0,s1_s2boost:2165,s1_hit2:155,s1_hit3:155,s1_hit4:155,s1_hit5:155,s1_hit6:155,fs_alt:364,fs_paralysis:439
7254,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1434,force_strike:609,skill_1:2510,skill_2:0,skill_3:878,team_buff:0,s1_s2boost:1499,s1_hit2:107,s1_hit3:107,s1_hit4:107
-,180,krb
10061,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1265,force_strike:1002,skill_1:3058,skill_2:0,skill_3:612,team_buff:0,s1_s2boost:2382,s1_hit2:171,s1_hit3:171,s1_hit4:171,s1_hit5:171,s1_hit6:171,fs_alt:400,fs_paralysis:483
7979,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1577,force_strike:670,skill_1:2761,skill_2:0,skill_3:966,team_buff:0,s1_s2boost:1649,s1_hit2:118,s1_hit3:118,s1_hit4:118
-,180,db
8902,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1229,force_strike:974,skill_1:2584,skill_2:0,skill_3:517,team_buff:0,s1_s2boost:2013,s1_hit2:144,s1_hit3:144,s1_hit4:144,s1_hit5:144,s1_hit6:144,fs_alt:389,fs_paralysis:470
7028,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1533,force_strike:651,skill_1:2333,skill_2:0,skill_3:816,team_buff:0,s1_s2boost:1393,s1_hit2:100,s1_hit3:100,s1_hit4:100
-,180,kdb
9793,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1352,force_strike:1072,skill_1:2843,skill_2:0,skill_3:569,team_buff:0,s1_s2boost:2214,s1_hit2:159,s1_hit3:159,s1_hit4:159,s1_hit5:159,s1_hit6:159,fs_alt:428,fs_paralysis:517
7731,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1686,force_strike:716,skill_1:2566,skill_2:0,skill_3:898,team_buff:0,s1_s2boost:1532,s1_hit2:110,s1_hit3:110,s1_hit4:110
-,180,rdb
9778,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1229,force_strike:974,skill_1:2972,skill_2:0,skill_3:595,team_buff:0,s1_s2boost:2315,s1_hit2:166,s1_hit3:166,s1_hit4:166,s1_hit5:166,s1_hit6:166,fs_alt:389,fs_paralysis:470
7755,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1533,force_strike:651,skill_1:2683,skill_2:0,skill_3:938,team_buff:0,s1_s2boost:1602,s1_hit2:115,s1_hit3:115,s1_hit4:115
-,180,krdb
10756,Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1352,force_strike:1072,skill_1:3269,skill_2:0,skill_3:654,team_buff:0,s1_s2boost:2546,s1_hit2:182,s1_hit3:182,s1_hit4:182,s1_hit5:182,s1_hit6:182,fs_alt:428,fs_paralysis:517
8530,_c_Albert,5*,light,sword,5341,[The_Shining_Overlord+Sisters_Day_Out][Cupid],!<big hitbox & 0 resist & 4s1 in on s2>,suitable skill prep; don't use s3 in s2,attack:1686,force_strike:716,skill_1:2951,skill_2:0,skill_3:1032,team_buff:0,s1_s2boost:1762,s1_hit2:126,s1_hit3:126,s1_hit4:126
