-,60,_
8537,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1518,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:497,x_bleed:3405,x_s2:3116
-,180,b
9751,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1757,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:565,x_bleed:3812,x_s2:3616
7260,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1291,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:423,x_bleed:2895,x_s2:2650
-,180,kb
10726,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1932,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:622,x_bleed:4193,x_s2:3977
7986,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1420,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:465,x_bleed:3185,x_s2:2915
-,180,rb
9751,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1757,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:565,x_bleed:3812,x_s2:3616
7260,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1291,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:423,x_bleed:2895,x_s2:2650
-,180,krb
10726,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1932,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:622,x_bleed:4193,x_s2:3977
7986,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1420,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:465,x_bleed:3185,x_s2:2915
-,180,db
10382,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1870,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:602,x_bleed:4060,x_s2:3849
7761,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1380,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:452,x_bleed:3095,x_s2:2833
-,180,kdb
11421,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:2057,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:662,x_bleed:4466,x_s2:4234
8537,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1518,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:497,x_bleed:3405,x_s2:3116
-,180,rdb
10382,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1870,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:602,x_bleed:4060,x_s2:3849
7761,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1380,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:452,x_bleed:3095,x_s2:2833
-,180,krdb
11421,Mega_Man,5*,flame,wand,7045.256075000001,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:2057,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:662,x_bleed:4466,x_s2:4234
8537,_c_Mega_Man,5*,flame,wand,6404.77825,[Primal_Crisis+Dear_Diary][Dreadking_Rathalos][Agito],!<hp30 every 90s & hit15>,rollfs; means bleed; 16 hits leaf shield (HMS sized enemy),attack:0,force_strike:1518,skill_1:0,skill_2:0,skill_3:0,team_buff:0,x_s1:497,x_bleed:3405,x_s2:3116
