-,60,_
5831,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1443,force_strike:138,skill_1:1932,skill_2:0,skill_3:840,team_buff:0,fs_alt:0,fs_alt_hit1:738,fs_alt_hit2:738
-,180,rb
6720,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1604,force_strike:47,skill_1:2110,skill_2:0,skill_3:882,team_buff:0,fs_alt:0,fs_alt_hit1:691,fs_alt_hit2:691,fs_alt_hit3:691
5277,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1048,force_strike:130,skill_1:2122,skill_2:0,skill_3:707,team_buff:0,fs_alt:0,fs_alt_hit1:633,fs_alt_hit2:633
-,180,krb
7392,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1765,force_strike:51,skill_1:2321,skill_2:0,skill_3:971,team_buff:0,fs_alt:0,fs_alt_hit1:760,fs_alt_hit2:760,fs_alt_hit3:760
5804,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1153,force_strike:143,skill_1:2335,skill_2:0,skill_3:778,team_buff:0,fs_alt:0,fs_alt_hit1:697,fs_alt_hit2:697
-,180,db
6858,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1738,force_strike:51,skill_1:1988,skill_2:0,skill_3:831,team_buff:0,fs_alt:0,fs_alt_hit1:749,fs_alt_hit2:749,fs_alt_hit3:749
5289,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1130,force_strike:141,skill_1:1989,skill_2:0,skill_3:663,team_buff:0,fs_alt:0,fs_alt_hit1:682,fs_alt_hit2:682
-,180,kdb
7544,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1912,force_strike:56,skill_1:2187,skill_2:0,skill_3:914,team_buff:0,fs_alt:0,fs_alt_hit1:824,fs_alt_hit2:824,fs_alt_hit3:824
5818,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1243,force_strike:155,skill_1:2188,skill_2:0,skill_3:729,team_buff:0,fs_alt:0,fs_alt_hit1:751,fs_alt_hit2:751
-,180,rdb
7281,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1738,force_strike:51,skill_1:2286,skill_2:0,skill_3:956,team_buff:0,fs_alt:0,fs_alt_hit1:749,fs_alt_hit2:749,fs_alt_hit3:749
5687,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1130,force_strike:141,skill_1:2288,skill_2:0,skill_3:762,team_buff:0,fs_alt:0,fs_alt_hit1:682,fs_alt_hit2:682
-,180,krdb
8009,Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],<huge hitbox eneny & hp70>,c2+fs during s2,attack:1912,force_strike:56,skill_1:2515,skill_2:0,skill_3:1052,team_buff:0,fs_alt:0,fs_alt_hit1:824,fs_alt_hit2:824,fs_alt_hit3:824
6256,_c_Kuhai,4*,wind,sword,3592,[The_Lurker_in_the_Woods+Resounding_Rendition][Zephyr][HDT2],!<huge hitbox eneny & hp70>,c2+fs during s2,attack:1243,force_strike:155,skill_1:2517,skill_2:0,skill_3:838,team_buff:0,fs_alt:0,fs_alt_hit1:751,fs_alt_hit2:751
